parameter,value,domain,congruency,par_class
mu_alphaV_inc,0.0158447,V,inc,learning
mu_alphaP_con,0.0615067,P,con,learning
mu_alphaP_inc,0.0143369,P,inc,learning
mu_alphaV_con,0.119844,V,con,learning
mu_alphaV_inc,0.0153271,V,inc,learning
mu_alphaP_con,0.0587946,P,con,learning
mu_alphaP_inc,0.0130172,P,inc,learning
mu_alphaV_con,0.121795,V,con,learning
mu_alphaV_inc,0.0165472,V,inc,learning
mu_alphaP_con,0.0523659,P,con,learning
mu_alphaP_inc,0.0152222,P,inc,learning
mu_alphaV_con,0.11239,V,con,learning
mu_alphaV_inc,0.0130789,V,inc,learning
mu_alphaP_con,0.0469737,P,con,learning
mu_alphaP_inc,0.00919216,P,inc,learning
mu_alphaV_con,0.111459,V,con,learning
mu_alphaV_inc,0.0130286,V,inc,learning
mu_alphaP_con,0.0530934,P,con,learning
mu_alphaP_inc,0.0109525,P,inc,learning
mu_alphaV_con,0.109397,V,con,learning
mu_alphaV_inc,0.015145,V,inc,learning
mu_alphaP_con,0.0536403,P,con,learning
mu_alphaP_inc,0.0132485,P,inc,learning
mu_alphaV_con,0.122485,V,con,learning
mu_alphaV_inc,0.0151682,V,inc,learning
mu_alphaP_con,0.05731,P,con,learning
mu_alphaP_inc,0.0123696,P,inc,learning
mu_alphaV_con,0.106213,V,con,learning
mu_alphaV_inc,0.0104219,V,inc,learning
mu_alphaP_con,0.0500522,P,con,learning
mu_alphaP_inc,0.0137266,P,inc,learning
mu_alphaV_con,0.112551,V,con,learning
mu_alphaV_inc,0.011558,V,inc,learning
mu_alphaP_con,0.0446939,P,con,learning
mu_alphaP_inc,0.0126519,P,inc,learning
mu_alphaV_con,0.106907,V,con,learning
mu_alphaV_inc,0.0113958,V,inc,learning
mu_alphaP_con,0.0524229,P,con,learning
mu_alphaP_inc,0.00955591,P,inc,learning
mu_alphaV_con,0.124137,V,con,learning
mu_alphaV_inc,0.0136105,V,inc,learning
mu_alphaP_con,0.0532242,P,con,learning
mu_alphaP_inc,0.012459,P,inc,learning
mu_alphaV_con,0.0993816,V,con,learning
mu_alphaV_inc,0.01109,V,inc,learning
mu_alphaP_con,0.0545796,P,con,learning
mu_alphaP_inc,0.0101067,P,inc,learning
mu_alphaV_con,0.107181,V,con,learning
mu_alphaV_inc,0.0102307,V,inc,learning
mu_alphaP_con,0.0505219,P,con,learning
mu_alphaP_inc,0.0109853,P,inc,learning
mu_alphaV_con,0.118176,V,con,learning
mu_alphaV_inc,0.0103497,V,inc,learning
mu_alphaP_con,0.0490374,P,con,learning
mu_alphaP_inc,0.013004,P,inc,learning
mu_alphaV_con,0.105088,V,con,learning
mu_alphaV_inc,0.0157424,V,inc,learning
mu_alphaP_con,0.0511526,P,con,learning
mu_alphaP_inc,0.0113249,P,inc,learning
mu_alphaV_con,0.124909,V,con,learning
mu_alphaV_inc,0.0101145,V,inc,learning
mu_alphaP_con,0.0554602,P,con,learning
mu_alphaP_inc,0.0123181,P,inc,learning
mu_alphaV_con,0.1185,V,con,learning
mu_alphaV_inc,0.0148716,V,inc,learning
mu_alphaP_con,0.0595958,P,con,learning
mu_alphaP_inc,0.0136641,P,inc,learning
mu_alphaV_con,0.112545,V,con,learning
mu_alphaV_inc,0.0157353,V,inc,learning
mu_alphaP_con,0.0480088,P,con,learning
mu_alphaP_inc,0.0148305,P,inc,learning
mu_alphaV_con,0.117225,V,con,learning
mu_alphaV_inc,0.0125144,V,inc,learning
mu_alphaP_con,0.0478804,P,con,learning
mu_alphaP_inc,0.0083039,P,inc,learning
mu_alphaV_con,0.11941,V,con,learning
mu_alphaV_inc,0.0135056,V,inc,learning
mu_alphaP_con,0.0548031,P,con,learning
mu_alphaP_inc,0.0125463,P,inc,learning
mu_alphaV_con,0.108259,V,con,learning
mu_alphaV_inc,0.010973,V,inc,learning
mu_alphaP_con,0.0505112,P,con,learning
mu_alphaP_inc,0.0111503,P,inc,learning
mu_alphaV_con,0.124143,V,con,learning
mu_alphaV_inc,0.0143724,V,inc,learning
mu_alphaP_con,0.0492324,P,con,learning
mu_alphaP_inc,0.0114754,P,inc,learning
mu_alphaV_con,0.113192,V,con,learning
mu_alphaV_inc,0.013374,V,inc,learning
mu_alphaP_con,0.0471309,P,con,learning
mu_alphaP_inc,0.00990187,P,inc,learning
mu_alphaV_con,0.121823,V,con,learning
mu_alphaV_inc,0.01301,V,inc,learning
mu_alphaP_con,0.0577718,P,con,learning
mu_alphaP_inc,0.0123031,P,inc,learning
mu_alphaV_con,0.119481,V,con,learning
mu_alphaV_inc,0.0146683,V,inc,learning
mu_alphaP_con,0.0489513,P,con,learning
mu_alphaP_inc,0.0113741,P,inc,learning
mu_alphaV_con,0.124459,V,con,learning
mu_alphaV_inc,0.0117938,V,inc,learning
mu_alphaP_con,0.0578663,P,con,learning
mu_alphaP_inc,0.0128914,P,inc,learning
mu_alphaV_con,0.120819,V,con,learning
mu_alphaV_inc,0.0160808,V,inc,learning
mu_alphaP_con,0.0496577,P,con,learning
mu_alphaP_inc,0.011352,P,inc,learning
mu_alphaV_con,0.111538,V,con,learning
mu_alphaV_inc,0.0101147,V,inc,learning
mu_alphaP_con,0.0532983,P,con,learning
mu_alphaP_inc,0.0138819,P,inc,learning
mu_alphaV_con,0.114188,V,con,learning
mu_alphaV_inc,0.0101263,V,inc,learning
mu_alphaP_con,0.0604745,P,con,learning
mu_alphaP_inc,0.0144822,P,inc,learning
mu_alphaV_con,0.116614,V,con,learning
mu_alphaV_inc,0.0184634,V,inc,learning
mu_alphaP_con,0.0447831,P,con,learning
mu_alphaP_inc,0.0124621,P,inc,learning
mu_alphaV_con,0.113511,V,con,learning
mu_alphaV_inc,0.0147906,V,inc,learning
mu_alphaP_con,0.0620089,P,con,learning
mu_alphaP_inc,0.0112212,P,inc,learning
mu_alphaV_con,0.108062,V,con,learning
mu_alphaV_inc,0.0150039,V,inc,learning
mu_alphaP_con,0.0526721,P,con,learning
mu_alphaP_inc,0.0117642,P,inc,learning
mu_alphaV_con,0.126902,V,con,learning
mu_alphaV_inc,0.0143481,V,inc,learning
mu_alphaP_con,0.0534823,P,con,learning
mu_alphaP_inc,0.0116344,P,inc,learning
mu_alphaV_con,0.105709,V,con,learning
mu_alphaV_inc,0.0122973,V,inc,learning
mu_alphaP_con,0.0608017,P,con,learning
mu_alphaP_inc,0.0110043,P,inc,learning
mu_alphaV_con,0.128537,V,con,learning
mu_alphaV_inc,0.0117795,V,inc,learning
mu_alphaP_con,0.0571795,P,con,learning
mu_alphaP_inc,0.0106734,P,inc,learning
mu_alphaV_con,0.117862,V,con,learning
mu_alphaV_inc,0.013796,V,inc,learning
mu_alphaP_con,0.0583242,P,con,learning
mu_alphaP_inc,0.00980327,P,inc,learning
mu_alphaV_con,0.113533,V,con,learning
mu_alphaV_inc,0.0119666,V,inc,learning
mu_alphaP_con,0.0520995,P,con,learning
mu_alphaP_inc,0.0142798,P,inc,learning
mu_alphaV_con,0.1151,V,con,learning
mu_alphaV_inc,0.00962001,V,inc,learning
mu_alphaP_con,0.0585914,P,con,learning
mu_alphaP_inc,0.0152408,P,inc,learning
mu_alphaV_con,0.124661,V,con,learning
mu_alphaV_inc,0.0135582,V,inc,learning
mu_alphaP_con,0.0540696,P,con,learning
mu_alphaP_inc,0.0112567,P,inc,learning
mu_alphaV_con,0.116565,V,con,learning
mu_alphaV_inc,0.0130703,V,inc,learning
mu_alphaP_con,0.0533074,P,con,learning
mu_alphaP_inc,0.0122787,P,inc,learning
mu_alphaV_con,0.121185,V,con,learning
mu_alphaV_inc,0.011697,V,inc,learning
mu_alphaP_con,0.0584767,P,con,learning
mu_alphaP_inc,0.00970343,P,inc,learning
mu_alphaV_con,0.11207399999999999,V,con,learning
mu_alphaV_inc,0.0105766,V,inc,learning
mu_alphaP_con,0.044415,P,con,learning
mu_alphaP_inc,0.00971176,P,inc,learning
mu_alphaV_con,0.125326,V,con,learning
mu_alphaV_inc,0.0138723,V,inc,learning
mu_alphaP_con,0.0642982,P,con,learning
mu_alphaP_inc,0.00915778,P,inc,learning
mu_alphaV_con,0.123927,V,con,learning
mu_alphaV_inc,0.00982743,V,inc,learning
mu_alphaP_con,0.0529338,P,con,learning
mu_alphaP_inc,0.0101331,P,inc,learning
mu_alphaV_con,0.117484,V,con,learning
mu_alphaV_inc,0.0140817,V,inc,learning
mu_alphaP_con,0.0560462,P,con,learning
mu_alphaP_inc,0.0102969,P,inc,learning
mu_alphaV_con,0.114062,V,con,learning
mu_alphaV_inc,0.009024,V,inc,learning
mu_alphaP_con,0.0576387,P,con,learning
mu_alphaP_inc,0.00827489,P,inc,learning
mu_alphaV_con,0.107437,V,con,learning
mu_alphaV_inc,0.0139438,V,inc,learning
mu_alphaP_con,0.0502499,P,con,learning
mu_alphaP_inc,0.0130533,P,inc,learning
mu_alphaV_con,0.107976,V,con,learning
mu_alphaV_inc,0.0107635,V,inc,learning
mu_alphaP_con,0.0470243,P,con,learning
mu_alphaP_inc,0.0107586,P,inc,learning
mu_alphaV_con,0.117284,V,con,learning
mu_alphaV_inc,0.0122939,V,inc,learning
mu_alphaP_con,0.0628936,P,con,learning
mu_alphaP_inc,0.0115941,P,inc,learning
mu_alphaV_con,0.110685,V,con,learning
mu_alphaV_inc,0.0119756,V,inc,learning
mu_alphaP_con,0.0496783,P,con,learning
mu_alphaP_inc,0.0140622,P,inc,learning
mu_alphaV_con,0.113665,V,con,learning
mu_alphaV_inc,0.0114864,V,inc,learning
mu_alphaP_con,0.043065,P,con,learning
mu_alphaP_inc,0.0094953,P,inc,learning
mu_alphaV_con,0.112643,V,con,learning
mu_alphaV_inc,0.0158677,V,inc,learning
mu_alphaP_con,0.0382176,P,con,learning
mu_alphaP_inc,0.00941676,P,inc,learning
mu_alphaV_con,0.116789,V,con,learning
mu_alphaV_inc,0.0145747,V,inc,learning
mu_alphaP_con,0.0446511,P,con,learning
mu_alphaP_inc,0.0115398,P,inc,learning
mu_alphaV_con,0.103808,V,con,learning
mu_alphaV_inc,0.0137154,V,inc,learning
mu_alphaP_con,0.0526389,P,con,learning
mu_alphaP_inc,0.00869001,P,inc,learning
mu_alphaV_con,0.121037,V,con,learning
mu_alphaV_inc,0.0152049,V,inc,learning
mu_alphaP_con,0.050494,P,con,learning
mu_alphaP_inc,0.0110118,P,inc,learning
mu_alphaV_con,0.120761,V,con,learning
mu_alphaV_inc,0.010594,V,inc,learning
mu_alphaP_con,0.0500514,P,con,learning
mu_alphaP_inc,0.0137914,P,inc,learning
mu_alphaV_con,0.121451,V,con,learning
mu_alphaV_inc,0.0154522,V,inc,learning
mu_alphaP_con,0.0491774,P,con,learning
mu_alphaP_inc,0.011992,P,inc,learning
mu_alphaV_con,0.111138,V,con,learning
mu_alphaV_inc,0.0147025,V,inc,learning
mu_alphaP_con,0.0526692,P,con,learning
mu_alphaP_inc,0.0122058,P,inc,learning
mu_alphaV_con,0.111118,V,con,learning
mu_alphaV_inc,0.00802321,V,inc,learning
mu_alphaP_con,0.0538718,P,con,learning
mu_alphaP_inc,0.0118669,P,inc,learning
mu_alphaV_con,0.103245,V,con,learning
mu_alphaV_inc,0.0134317,V,inc,learning
mu_alphaP_con,0.0592718,P,con,learning
mu_alphaP_inc,0.0104606,P,inc,learning
mu_alphaV_con,0.114884,V,con,learning
mu_alphaV_inc,0.0107731,V,inc,learning
mu_alphaP_con,0.0521882,P,con,learning
mu_alphaP_inc,0.0125782,P,inc,learning
mu_alphaV_con,0.118708,V,con,learning
mu_alphaV_inc,0.0120228,V,inc,learning
mu_alphaP_con,0.0548267,P,con,learning
mu_alphaP_inc,0.0105176,P,inc,learning
mu_alphaV_con,0.108427,V,con,learning
mu_alphaV_inc,0.0107983,V,inc,learning
mu_alphaP_con,0.0560168,P,con,learning
mu_alphaP_inc,0.0113879,P,inc,learning
mu_alphaV_con,0.102695,V,con,learning
mu_alphaV_inc,0.0129515,V,inc,learning
mu_alphaP_con,0.0638172,P,con,learning
mu_alphaP_inc,0.00972651,P,inc,learning
mu_alphaV_con,0.104043,V,con,learning
mu_alphaV_inc,0.0169687,V,inc,learning
mu_alphaP_con,0.0616307,P,con,learning
mu_alphaP_inc,0.0122759,P,inc,learning
mu_alphaV_con,0.116691,V,con,learning
mu_alphaV_inc,0.0122509,V,inc,learning
mu_alphaP_con,0.0598467,P,con,learning
mu_alphaP_inc,0.00944386,P,inc,learning
mu_alphaV_con,0.115211,V,con,learning
mu_alphaV_inc,0.0130106,V,inc,learning
mu_alphaP_con,0.0478602,P,con,learning
mu_alphaP_inc,0.0140216,P,inc,learning
mu_alphaV_con,0.117859,V,con,learning
mu_alphaV_inc,0.0140909,V,inc,learning
mu_alphaP_con,0.0580613,P,con,learning
mu_alphaP_inc,0.0111348,P,inc,learning
mu_alphaV_con,0.110458,V,con,learning
mu_alphaV_inc,0.0122625,V,inc,learning
mu_alphaP_con,0.0536575,P,con,learning
mu_alphaP_inc,0.01206,P,inc,learning
mu_alphaV_con,0.109898,V,con,learning
mu_alphaV_inc,0.0155039,V,inc,learning
mu_alphaP_con,0.0525113,P,con,learning
mu_alphaP_inc,0.00824914,P,inc,learning
mu_alphaV_con,0.0985818,V,con,learning
mu_alphaV_inc,0.0133288,V,inc,learning
mu_alphaP_con,0.0482932,P,con,learning
mu_alphaP_inc,0.0117306,P,inc,learning
mu_alphaV_con,0.107577,V,con,learning
mu_alphaV_inc,0.0120689,V,inc,learning
mu_alphaP_con,0.0508975,P,con,learning
mu_alphaP_inc,0.0114065,P,inc,learning
mu_alphaV_con,0.136383,V,con,learning
mu_alphaV_inc,0.010968,V,inc,learning
mu_alphaP_con,0.056437,P,con,learning
mu_alphaP_inc,0.0123541,P,inc,learning
mu_alphaV_con,0.116123,V,con,learning
mu_alphaV_inc,0.0113526,V,inc,learning
mu_alphaP_con,0.0517626,P,con,learning
mu_alphaP_inc,0.0114284,P,inc,learning
mu_alphaV_con,0.119048,V,con,learning
mu_alphaV_inc,0.00905454,V,inc,learning
mu_alphaP_con,0.0491511,P,con,learning
mu_alphaP_inc,0.0113726,P,inc,learning
mu_alphaV_con,0.115045,V,con,learning
mu_alphaV_inc,0.0129256,V,inc,learning
mu_alphaP_con,0.0514783,P,con,learning
mu_alphaP_inc,0.0124021,P,inc,learning
mu_alphaV_con,0.114548,V,con,learning
mu_alphaV_inc,0.0130946,V,inc,learning
mu_alphaP_con,0.0574933,P,con,learning
mu_alphaP_inc,0.00979841,P,inc,learning
mu_alphaV_con,0.10024,V,con,learning
mu_alphaV_inc,0.015212,V,inc,learning
mu_alphaP_con,0.060447,P,con,learning
mu_alphaP_inc,0.0099443900000000009,P,inc,learning
mu_alphaV_con,0.115778,V,con,learning
mu_alphaV_inc,0.0101086,V,inc,learning
mu_alphaP_con,0.06041,P,con,learning
mu_alphaP_inc,0.0152401,P,inc,learning
mu_alphaV_con,0.106046,V,con,learning
mu_alphaV_inc,0.014262,V,inc,learning
mu_alphaP_con,0.0584618,P,con,learning
mu_alphaP_inc,0.0128508,P,inc,learning
mu_alphaV_con,0.111955,V,con,learning
mu_alphaV_inc,0.0131996,V,inc,learning
mu_alphaP_con,0.0584986,P,con,learning
mu_alphaP_inc,0.0139515,P,inc,learning
mu_alphaV_con,0.119525,V,con,learning
mu_alphaV_inc,0.0138048,V,inc,learning
mu_alphaP_con,0.050797,P,con,learning
mu_alphaP_inc,0.0127724,P,inc,learning
mu_alphaV_con,0.115135,V,con,learning
mu_alphaV_inc,0.0089851,V,inc,learning
mu_alphaP_con,0.0657489,P,con,learning
mu_alphaP_inc,0.0126859,P,inc,learning
mu_alphaV_con,0.123068,V,con,learning
mu_alphaV_inc,0.0161822,V,inc,learning
mu_alphaP_con,0.0525082,P,con,learning
mu_alphaP_inc,0.00873556,P,inc,learning
mu_alphaV_con,0.111771,V,con,learning
mu_alphaV_inc,0.00778865,V,inc,learning
mu_alphaP_con,0.0515802,P,con,learning
mu_alphaP_inc,0.0122963,P,inc,learning
mu_alphaV_con,0.109503,V,con,learning
mu_alphaV_inc,0.0108499,V,inc,learning
mu_alphaP_con,0.0502424,P,con,learning
mu_alphaP_inc,0.00917765,P,inc,learning
mu_alphaV_con,0.10972,V,con,learning
mu_alphaV_inc,0.0188222,V,inc,learning
mu_alphaP_con,0.0586856,P,con,learning
mu_alphaP_inc,0.0100005,P,inc,learning
mu_alphaV_con,0.119692,V,con,learning
mu_alphaV_inc,0.0104211,V,inc,learning
mu_alphaP_con,0.0540462,P,con,learning
mu_alphaP_inc,0.012246,P,inc,learning
mu_alphaV_con,0.112478,V,con,learning
mu_alphaV_inc,0.0108527,V,inc,learning
mu_alphaP_con,0.0584895,P,con,learning
mu_alphaP_inc,0.0134579,P,inc,learning
mu_alphaV_con,0.12682,V,con,learning
mu_alphaV_inc,0.0104896,V,inc,learning
mu_alphaP_con,0.0540268,P,con,learning
mu_alphaP_inc,0.00882082,P,inc,learning
mu_alphaV_con,0.118272,V,con,learning
mu_alphaV_inc,0.0100502,V,inc,learning
mu_alphaP_con,0.0606571,P,con,learning
mu_alphaP_inc,0.00969624,P,inc,learning
mu_alphaV_con,0.124806,V,con,learning
mu_alphaV_inc,0.0100482,V,inc,learning
mu_alphaP_con,0.0435863,P,con,learning
mu_alphaP_inc,0.0139658,P,inc,learning
mu_alphaV_con,0.114835,V,con,learning
mu_alphaV_inc,0.0127918,V,inc,learning
mu_alphaP_con,0.0494685,P,con,learning
mu_alphaP_inc,0.0145184,P,inc,learning
mu_alphaV_con,0.100469,V,con,learning
mu_alphaV_inc,0.0121591,V,inc,learning
mu_alphaP_con,0.0493774,P,con,learning
mu_alphaP_inc,0.00921094,P,inc,learning
mu_alphaV_con,0.133184,V,con,learning
mu_alphaV_inc,0.0152212,V,inc,learning
mu_alphaP_con,0.058307200000000003,P,con,learning
mu_alphaP_inc,0.0126629,P,inc,learning
mu_alphaV_con,0.0983462,V,con,learning
mu_alphaV_inc,0.0154211,V,inc,learning
mu_alphaP_con,0.0434942,P,con,learning
mu_alphaP_inc,0.0110185,P,inc,learning
mu_alphaV_con,0.102608,V,con,learning
mu_alphaV_inc,0.0124123,V,inc,learning
mu_alphaP_con,0.0485958,P,con,learning
mu_alphaP_inc,0.0131449,P,inc,learning
mu_alphaV_con,0.0988135,V,con,learning
mu_alphaV_inc,0.0114954,V,inc,learning
mu_alphaP_con,0.0486031,P,con,learning
mu_alphaP_inc,0.0117138,P,inc,learning
mu_alphaV_con,0.0988819,V,con,learning
mu_alphaV_inc,0.0101941,V,inc,learning
mu_alphaP_con,0.047572,P,con,learning
mu_alphaP_inc,0.010121,P,inc,learning
mu_alphaV_con,0.110832,V,con,learning
mu_alphaV_inc,0.0103907,V,inc,learning
mu_alphaP_con,0.0443393,P,con,learning
mu_alphaP_inc,0.00970974,P,inc,learning
mu_alphaV_con,0.117823,V,con,learning
mu_alphaV_inc,0.0108189,V,inc,learning
mu_alphaP_con,0.0485005,P,con,learning
mu_alphaP_inc,0.0105684,P,inc,learning
mu_alphaV_con,0.121733,V,con,learning
mu_alphaV_inc,0.0132535,V,inc,learning
mu_alphaP_con,0.063031,P,con,learning
mu_alphaP_inc,0.00941114,P,inc,learning
mu_alphaV_con,0.115026,V,con,learning
mu_alphaV_inc,0.01228,V,inc,learning
mu_alphaP_con,0.0427208,P,con,learning
mu_alphaP_inc,0.0109172,P,inc,learning
mu_alphaV_con,0.109819,V,con,learning
mu_alphaV_inc,0.011132,V,inc,learning
mu_alphaP_con,0.0496218,P,con,learning
mu_alphaP_inc,0.0109431,P,inc,learning
mu_alphaV_con,0.12188,V,con,learning
mu_alphaV_inc,0.0119331,V,inc,learning
mu_alphaP_con,0.0611152,P,con,learning
mu_alphaP_inc,0.0109906,P,inc,learning
mu_alphaV_con,0.109266,V,con,learning
mu_alphaV_inc,0.0117095,V,inc,learning
mu_alphaP_con,0.0449788,P,con,learning
mu_alphaP_inc,0.0141075,P,inc,learning
mu_alphaV_con,0.117831,V,con,learning
mu_alphaV_inc,0.0105731,V,inc,learning
mu_alphaP_con,0.0527181,P,con,learning
mu_alphaP_inc,0.0107067,P,inc,learning
mu_alphaV_con,0.124553,V,con,learning
mu_alphaV_inc,0.0171595,V,inc,learning
mu_alphaP_con,0.0532236,P,con,learning
mu_alphaP_inc,0.0130299,P,inc,learning
mu_alphaV_con,0.110912,V,con,learning
mu_alphaV_inc,0.00838581,V,inc,learning
mu_alphaP_con,0.0510084,P,con,learning
mu_alphaP_inc,0.0105025,P,inc,learning
mu_alphaV_con,0.100657,V,con,learning
mu_alphaV_inc,0.0121592,V,inc,learning
mu_alphaP_con,0.0477261,P,con,learning
mu_alphaP_inc,0.0118257,P,inc,learning
mu_alphaV_con,0.134432,V,con,learning
mu_alphaV_inc,0.00971714,V,inc,learning
mu_alphaP_con,0.0556906,P,con,learning
mu_alphaP_inc,0.0142323,P,inc,learning
mu_alphaV_con,0.119001,V,con,learning
mu_alphaV_inc,0.0166667,V,inc,learning
mu_alphaP_con,0.0503903,P,con,learning
mu_alphaP_inc,0.0117388,P,inc,learning
mu_alphaV_con,0.104694,V,con,learning
mu_alphaV_inc,0.0127373,V,inc,learning
mu_alphaP_con,0.0511761,P,con,learning
mu_alphaP_inc,0.010437,P,inc,learning
mu_alphaV_con,0.128353,V,con,learning
mu_alphaV_inc,0.0140091,V,inc,learning
mu_alphaP_con,0.0568901,P,con,learning
mu_alphaP_inc,0.00971865,P,inc,learning
mu_alphaV_con,0.135781,V,con,learning
mu_alphaV_inc,0.0109039,V,inc,learning
mu_alphaP_con,0.0516991,P,con,learning
mu_alphaP_inc,0.0107815,P,inc,learning
mu_alphaV_con,0.123086,V,con,learning
mu_alphaV_inc,0.0131512,V,inc,learning
mu_alphaP_con,0.0510487,P,con,learning
mu_alphaP_inc,0.0112531,P,inc,learning
mu_alphaV_con,0.109903,V,con,learning
mu_alphaV_inc,0.014834,V,inc,learning
mu_alphaP_con,0.0494776,P,con,learning
mu_alphaP_inc,0.0107032,P,inc,learning
mu_alphaV_con,0.11442,V,con,learning
mu_alphaV_inc,0.0105475,V,inc,learning
mu_alphaP_con,0.0522379,P,con,learning
mu_alphaP_inc,0.0117316,P,inc,learning
mu_alphaV_con,0.106853,V,con,learning
mu_alphaV_inc,0.0171854,V,inc,learning
mu_alphaP_con,0.0458172,P,con,learning
mu_alphaP_inc,0.0106385,P,inc,learning
mu_alphaV_con,0.112371,V,con,learning
mu_alphaV_inc,0.0151329,V,inc,learning
mu_alphaP_con,0.0593011,P,con,learning
mu_alphaP_inc,0.00829067,P,inc,learning
mu_alphaV_con,0.105499,V,con,learning
mu_alphaV_inc,0.0123578,V,inc,learning
mu_alphaP_con,0.0555897,P,con,learning
mu_alphaP_inc,0.0112322,P,inc,learning
mu_alphaV_con,0.107063,V,con,learning
mu_alphaV_inc,0.0186216,V,inc,learning
mu_alphaP_con,0.0558541,P,con,learning
mu_alphaP_inc,0.0132425,P,inc,learning
mu_alphaV_con,0.110927,V,con,learning
mu_alphaV_inc,0.0102863,V,inc,learning
mu_alphaP_con,0.0474266,P,con,learning
mu_alphaP_inc,0.0110905,P,inc,learning
mu_alphaV_con,0.1222,V,con,learning
mu_alphaV_inc,0.0146205,V,inc,learning
mu_alphaP_con,0.0527052,P,con,learning
mu_alphaP_inc,0.00975602,P,inc,learning
mu_alphaV_con,0.114852,V,con,learning
mu_alphaV_inc,0.0125039,V,inc,learning
mu_alphaP_con,0.0535964,P,con,learning
mu_alphaP_inc,0.00997979,P,inc,learning
mu_alphaV_con,0.110195,V,con,learning
mu_alphaV_inc,0.0136939,V,inc,learning
mu_alphaP_con,0.0663656,P,con,learning
mu_alphaP_inc,0.0125939,P,inc,learning
mu_alphaV_con,0.127156,V,con,learning
mu_alphaV_inc,0.011529,V,inc,learning
mu_alphaP_con,0.042032,P,con,learning
mu_alphaP_inc,0.00900581,P,inc,learning
mu_alphaV_con,0.119192,V,con,learning
mu_alphaV_inc,0.0155601,V,inc,learning
mu_alphaP_con,0.0508871,P,con,learning
mu_alphaP_inc,0.0135587,P,inc,learning
mu_alphaV_con,0.108031,V,con,learning
mu_alphaV_inc,0.0133816,V,inc,learning
mu_alphaP_con,0.0572207,P,con,learning
mu_alphaP_inc,0.0136568,P,inc,learning
mu_alphaV_con,0.107082,V,con,learning
mu_alphaV_inc,0.016044,V,inc,learning
mu_alphaP_con,0.0474078,P,con,learning
mu_alphaP_inc,0.0139772,P,inc,learning
mu_alphaV_con,0.109696,V,con,learning
mu_alphaV_inc,0.0116711,V,inc,learning
mu_alphaP_con,0.0519741,P,con,learning
mu_alphaP_inc,0.0117989,P,inc,learning
mu_alphaV_con,0.119365,V,con,learning
mu_alphaV_inc,0.0122047,V,inc,learning
mu_alphaP_con,0.0492196,P,con,learning
mu_alphaP_inc,0.0113936,P,inc,learning
mu_alphaV_con,0.127783,V,con,learning
mu_alphaV_inc,0.0152542,V,inc,learning
mu_alphaP_con,0.0482237,P,con,learning
mu_alphaP_inc,0.0105043,P,inc,learning
mu_alphaV_con,0.109921,V,con,learning
mu_alphaV_inc,0.0102951,V,inc,learning
mu_alphaP_con,0.049696,P,con,learning
mu_alphaP_inc,0.00861321,P,inc,learning
mu_alphaV_con,0.11178,V,con,learning
mu_alphaV_inc,0.0115303,V,inc,learning
mu_alphaP_con,0.0553837,P,con,learning
mu_alphaP_inc,0.00984448,P,inc,learning
mu_alphaV_con,0.120515,V,con,learning
mu_alphaV_inc,0.0100918,V,inc,learning
mu_alphaP_con,0.0514718,P,con,learning
mu_alphaP_inc,0.0111865,P,inc,learning
mu_alphaV_con,0.12301,V,con,learning
mu_alphaV_inc,0.0158699,V,inc,learning
mu_alphaP_con,0.0463337,P,con,learning
mu_alphaP_inc,0.0110459,P,inc,learning
mu_alphaV_con,0.11791,V,con,learning
mu_alphaV_inc,0.0128433,V,inc,learning
mu_alphaP_con,0.0421292,P,con,learning
mu_alphaP_inc,0.00918818,P,inc,learning
mu_alphaV_con,0.112223,V,con,learning
mu_alphaV_inc,0.0126223,V,inc,learning
mu_alphaP_con,0.0447452,P,con,learning
mu_alphaP_inc,0.01186,P,inc,learning
mu_alphaV_con,0.119537,V,con,learning
mu_alphaV_inc,0.011216,V,inc,learning
mu_alphaP_con,0.0510091,P,con,learning
mu_alphaP_inc,0.013988,P,inc,learning
mu_alphaV_con,0.1161,V,con,learning
mu_alphaV_inc,0.010641,V,inc,learning
mu_alphaP_con,0.0595206,P,con,learning
mu_alphaP_inc,0.01261,P,inc,learning
mu_alphaV_con,0.135761,V,con,learning
mu_alphaV_inc,0.00959473,V,inc,learning
mu_alphaP_con,0.0541211,P,con,learning
mu_alphaP_inc,0.00868204,P,inc,learning
mu_alphaV_con,0.104298,V,con,learning
mu_alphaV_inc,0.00941889,V,inc,learning
mu_alphaP_con,0.0459218,P,con,learning
mu_alphaP_inc,0.0160724,P,inc,learning
mu_alphaV_con,0.120348,V,con,learning
