parameter,value,domain,congruency,par_class
mu_jCBdom,0.236786,NA,NA,cb
mu_jCB,0.0318183,NA,NA,cb
mu_jCBcon,0.367146,NA,NA,cb
mu_jCBdom,0.2562,NA,NA,cb
mu_jCB,0.0298832,NA,NA,cb
mu_jCBcon,0.317243,NA,NA,cb
mu_jCBdom,0.146991,NA,NA,cb
mu_jCB,0.0294754,NA,NA,cb
mu_jCBcon,0.365166,NA,NA,cb
mu_jCBdom,0.225848,NA,NA,cb
mu_jCB,0.0278816,NA,NA,cb
mu_jCBcon,0.358534,NA,NA,cb
mu_jCBdom,0.19941,NA,NA,cb
mu_jCB,0.0170951,NA,NA,cb
mu_jCBcon,0.361172,NA,NA,cb
mu_jCBdom,0.249093,NA,NA,cb
mu_jCB,0.0182638,NA,NA,cb
mu_jCBcon,0.419706,NA,NA,cb
mu_jCBdom,0.143706,NA,NA,cb
mu_jCB,0.018284,NA,NA,cb
mu_jCBcon,0.330557,NA,NA,cb
mu_jCBdom,0.143116,NA,NA,cb
mu_jCB,0.0167153,NA,NA,cb
mu_jCBcon,0.374396,NA,NA,cb
mu_jCBdom,0.146367,NA,NA,cb
mu_jCB,0.0136885,NA,NA,cb
mu_jCBcon,0.339778,NA,NA,cb
mu_jCBdom,0.15891,NA,NA,cb
mu_jCB,0.0139246,NA,NA,cb
mu_jCBcon,0.332079,NA,NA,cb
mu_jCBdom,0.158293,NA,NA,cb
mu_jCB,0.0179043,NA,NA,cb
mu_jCBcon,0.418155,NA,NA,cb
mu_jCBdom,0.147577,NA,NA,cb
mu_jCB,0.0177412,NA,NA,cb
mu_jCBcon,0.318338,NA,NA,cb
mu_jCBdom,0.204915,NA,NA,cb
mu_jCB,0.0197554,NA,NA,cb
mu_jCBcon,0.332359,NA,NA,cb
mu_jCBdom,0.157494,NA,NA,cb
mu_jCB,0.0343937,NA,NA,cb
mu_jCBcon,0.331147,NA,NA,cb
mu_jCBdom,0.133623,NA,NA,cb
mu_jCB,0.0400582,NA,NA,cb
mu_jCBcon,0.402282,NA,NA,cb
mu_jCBdom,0.199273,NA,NA,cb
mu_jCB,0.0162988,NA,NA,cb
mu_jCBcon,0.477028,NA,NA,cb
mu_jCBdom,0.140477,NA,NA,cb
mu_jCB,0.0199154,NA,NA,cb
mu_jCBcon,0.344366,NA,NA,cb
mu_jCBdom,0.141886,NA,NA,cb
mu_jCB,0.0175702,NA,NA,cb
mu_jCBcon,0.386606,NA,NA,cb
mu_jCBdom,0.132968,NA,NA,cb
mu_jCB,0.0113532,NA,NA,cb
mu_jCBcon,0.403469,NA,NA,cb
mu_jCBdom,0.167124,NA,NA,cb
mu_jCB,0.0160177,NA,NA,cb
mu_jCBcon,0.372894,NA,NA,cb
mu_jCBdom,0.162588,NA,NA,cb
mu_jCB,0.0157338,NA,NA,cb
mu_jCBcon,0.36016,NA,NA,cb
mu_jCBdom,0.189,NA,NA,cb
mu_jCB,0.0141033,NA,NA,cb
mu_jCBcon,0.37419,NA,NA,cb
mu_jCBdom,0.193023,NA,NA,cb
mu_jCB,0.0182718,NA,NA,cb
mu_jCBcon,0.452085,NA,NA,cb
mu_jCBdom,0.178271,NA,NA,cb
mu_jCB,0.0139711,NA,NA,cb
mu_jCBcon,0.387248,NA,NA,cb
mu_jCBdom,0.165409,NA,NA,cb
mu_jCB,0.0145547,NA,NA,cb
mu_jCBcon,0.307918,NA,NA,cb
mu_jCBdom,0.144415,NA,NA,cb
mu_jCB,0.0333068,NA,NA,cb
mu_jCBcon,0.42248,NA,NA,cb
mu_jCBdom,0.149515,NA,NA,cb
mu_jCB,0.0227652,NA,NA,cb
mu_jCBcon,0.339733,NA,NA,cb
mu_jCBdom,0.164657,NA,NA,cb
mu_jCB,0.0205162,NA,NA,cb
mu_jCBcon,0.334135,NA,NA,cb
mu_jCBdom,0.176829,NA,NA,cb
mu_jCB,0.0130805,NA,NA,cb
mu_jCBcon,0.405602,NA,NA,cb
mu_jCBdom,0.170471,NA,NA,cb
mu_jCB,0.024937,NA,NA,cb
mu_jCBcon,0.379738,NA,NA,cb
mu_jCBdom,0.20683000000000001,NA,NA,cb
mu_jCB,0.0212419,NA,NA,cb
mu_jCBcon,0.268074,NA,NA,cb
mu_jCBdom,0.156572,NA,NA,cb
mu_jCB,0.024457,NA,NA,cb
mu_jCBcon,0.41054,NA,NA,cb
mu_jCBdom,0.198517,NA,NA,cb
mu_jCB,0.0202858,NA,NA,cb
mu_jCBcon,0.410424,NA,NA,cb
mu_jCBdom,0.184551,NA,NA,cb
mu_jCB,0.0151924,NA,NA,cb
mu_jCBcon,0.382132,NA,NA,cb
mu_jCBdom,0.167097,NA,NA,cb
mu_jCB,0.0173362,NA,NA,cb
mu_jCBcon,0.345764,NA,NA,cb
mu_jCBdom,0.162864,NA,NA,cb
mu_jCB,0.0231393,NA,NA,cb
mu_jCBcon,0.357108,NA,NA,cb
mu_jCBdom,0.145151,NA,NA,cb
mu_jCB,0.0406029,NA,NA,cb
mu_jCBcon,0.376224,NA,NA,cb
mu_jCBdom,0.158909,NA,NA,cb
mu_jCB,0.0388206,NA,NA,cb
mu_jCBcon,0.342414,NA,NA,cb
mu_jCBdom,0.150227,NA,NA,cb
mu_jCB,0.0405526,NA,NA,cb
mu_jCBcon,0.30258,NA,NA,cb
mu_jCBdom,0.233158,NA,NA,cb
mu_jCB,0.0289113,NA,NA,cb
mu_jCBcon,0.334743,NA,NA,cb
mu_jCBdom,0.171575,NA,NA,cb
mu_jCB,0.016895,NA,NA,cb
mu_jCBcon,0.41829,NA,NA,cb
mu_jCBdom,0.159561,NA,NA,cb
mu_jCB,0.0326712,NA,NA,cb
mu_jCBcon,0.474161,NA,NA,cb
mu_jCBdom,0.145768,NA,NA,cb
mu_jCB,0.0285628,NA,NA,cb
mu_jCBcon,0.464671,NA,NA,cb
mu_jCBdom,0.246019,NA,NA,cb
mu_jCB,0.0166971,NA,NA,cb
mu_jCBcon,0.358813,NA,NA,cb
mu_jCBdom,0.227275,NA,NA,cb
mu_jCB,0.0189196,NA,NA,cb
mu_jCBcon,0.427529,NA,NA,cb
mu_jCBdom,0.190866,NA,NA,cb
mu_jCB,0.0185247,NA,NA,cb
mu_jCBcon,0.393586,NA,NA,cb
mu_jCBdom,0.169512,NA,NA,cb
mu_jCB,0.0589331,NA,NA,cb
mu_jCBcon,0.378891,NA,NA,cb
mu_jCBdom,0.183611,NA,NA,cb
mu_jCB,0.0215984,NA,NA,cb
mu_jCBcon,0.485757,NA,NA,cb
mu_jCBdom,0.185061,NA,NA,cb
mu_jCB,0.0253872,NA,NA,cb
mu_jCBcon,0.299304,NA,NA,cb
mu_jCBdom,0.165957,NA,NA,cb
mu_jCB,0.0303332,NA,NA,cb
mu_jCBcon,0.431528,NA,NA,cb
mu_jCBdom,0.168998,NA,NA,cb
mu_jCB,0.0238551,NA,NA,cb
mu_jCBcon,0.431601,NA,NA,cb
mu_jCBdom,0.18885,NA,NA,cb
mu_jCB,0.0345081,NA,NA,cb
mu_jCBcon,0.375719,NA,NA,cb
mu_jCBdom,0.116631,NA,NA,cb
mu_jCB,0.0671145,NA,NA,cb
mu_jCBcon,0.326494,NA,NA,cb
mu_jCBdom,0.225296,NA,NA,cb
mu_jCB,0.0419284,NA,NA,cb
mu_jCBcon,0.376399,NA,NA,cb
mu_jCBdom,0.162322,NA,NA,cb
mu_jCB,0.035385,NA,NA,cb
mu_jCBcon,0.323201,NA,NA,cb
mu_jCBdom,0.155239,NA,NA,cb
mu_jCB,0.0394871,NA,NA,cb
mu_jCBcon,0.339372,NA,NA,cb
mu_jCBdom,0.184206,NA,NA,cb
mu_jCB,0.0376143,NA,NA,cb
mu_jCBcon,0.357404,NA,NA,cb
mu_jCBdom,0.17835,NA,NA,cb
mu_jCB,0.0336735,NA,NA,cb
mu_jCBcon,0.28819,NA,NA,cb
mu_jCBdom,0.129594,NA,NA,cb
mu_jCB,0.042281,NA,NA,cb
mu_jCBcon,0.290298,NA,NA,cb
mu_jCBdom,0.182353,NA,NA,cb
mu_jCB,0.0474304,NA,NA,cb
mu_jCBcon,0.439775,NA,NA,cb
mu_jCBdom,0.149198,NA,NA,cb
mu_jCB,0.0404794,NA,NA,cb
mu_jCBcon,0.324308,NA,NA,cb
mu_jCBdom,0.167489,NA,NA,cb
mu_jCB,0.0445857,NA,NA,cb
mu_jCBcon,0.280469,NA,NA,cb
mu_jCBdom,0.177406,NA,NA,cb
mu_jCB,0.0290942,NA,NA,cb
mu_jCBcon,0.404517,NA,NA,cb
mu_jCBdom,0.214659,NA,NA,cb
mu_jCB,0.0275544,NA,NA,cb
mu_jCBcon,0.446994,NA,NA,cb
mu_jCBdom,0.203319,NA,NA,cb
mu_jCB,0.0198774,NA,NA,cb
mu_jCBcon,0.31177,NA,NA,cb
mu_jCBdom,0.17265,NA,NA,cb
mu_jCB,0.0155028,NA,NA,cb
mu_jCBcon,0.334658,NA,NA,cb
mu_jCBdom,0.167796,NA,NA,cb
mu_jCB,0.0185483,NA,NA,cb
mu_jCBcon,0.380962,NA,NA,cb
mu_jCBdom,0.218193,NA,NA,cb
mu_jCB,0.028708,NA,NA,cb
mu_jCBcon,0.395389,NA,NA,cb
mu_jCBdom,0.184473,NA,NA,cb
mu_jCB,0.0299873,NA,NA,cb
mu_jCBcon,0.437233,NA,NA,cb
mu_jCBdom,0.177627,NA,NA,cb
mu_jCB,0.0433618,NA,NA,cb
mu_jCBcon,0.382062,NA,NA,cb
mu_jCBdom,0.216455,NA,NA,cb
mu_jCB,0.0248893,NA,NA,cb
mu_jCBcon,0.348857,NA,NA,cb
mu_jCBdom,0.18528,NA,NA,cb
mu_jCB,0.019507,NA,NA,cb
mu_jCBcon,0.38549,NA,NA,cb
mu_jCBdom,0.159846,NA,NA,cb
mu_jCB,0.0203195,NA,NA,cb
mu_jCBcon,0.384569,NA,NA,cb
mu_jCBdom,0.150851,NA,NA,cb
mu_jCB,0.0191846,NA,NA,cb
mu_jCBcon,0.343714,NA,NA,cb
mu_jCBdom,0.226161,NA,NA,cb
mu_jCB,0.0166725,NA,NA,cb
mu_jCBcon,0.451459,NA,NA,cb
mu_jCBdom,0.181003,NA,NA,cb
mu_jCB,0.0230073,NA,NA,cb
mu_jCBcon,0.367989,NA,NA,cb
mu_jCBdom,0.184922,NA,NA,cb
mu_jCB,0.01802,NA,NA,cb
mu_jCBcon,0.367049,NA,NA,cb
mu_jCBdom,0.194701,NA,NA,cb
mu_jCB,0.0300234,NA,NA,cb
mu_jCBcon,0.311113,NA,NA,cb
mu_jCBdom,0.211667,NA,NA,cb
mu_jCB,0.0301229,NA,NA,cb
mu_jCBcon,0.370644,NA,NA,cb
mu_jCBdom,0.195395,NA,NA,cb
mu_jCB,0.0245589,NA,NA,cb
mu_jCBcon,0.311996,NA,NA,cb
mu_jCBdom,0.145827,NA,NA,cb
mu_jCB,0.0230898,NA,NA,cb
mu_jCBcon,0.366895,NA,NA,cb
mu_jCBdom,0.211618,NA,NA,cb
mu_jCB,0.0260157,NA,NA,cb
mu_jCBcon,0.320939,NA,NA,cb
mu_jCBdom,0.124935,NA,NA,cb
mu_jCB,0.0224039,NA,NA,cb
mu_jCBcon,0.379988,NA,NA,cb
mu_jCBdom,0.184351,NA,NA,cb
mu_jCB,0.0228981,NA,NA,cb
mu_jCBcon,0.327959,NA,NA,cb
mu_jCBdom,0.239063,NA,NA,cb
mu_jCB,0.0169782,NA,NA,cb
mu_jCBcon,0.36969,NA,NA,cb
mu_jCBdom,0.12135,NA,NA,cb
mu_jCB,0.0305331,NA,NA,cb
mu_jCBcon,0.379538,NA,NA,cb
mu_jCBdom,0.15568100000000001,NA,NA,cb
mu_jCB,0.0194374,NA,NA,cb
mu_jCBcon,0.29456,NA,NA,cb
mu_jCBdom,0.198505,NA,NA,cb
mu_jCB,0.0365926,NA,NA,cb
mu_jCBcon,0.395391,NA,NA,cb
mu_jCBdom,0.16443,NA,NA,cb
mu_jCB,0.0528618,NA,NA,cb
mu_jCBcon,0.327131,NA,NA,cb
mu_jCBdom,0.14054,NA,NA,cb
mu_jCB,0.0474966,NA,NA,cb
mu_jCBcon,0.302304,NA,NA,cb
mu_jCBdom,0.170108,NA,NA,cb
mu_jCB,0.0459185,NA,NA,cb
mu_jCBcon,0.423483,NA,NA,cb
mu_jCBdom,0.138723,NA,NA,cb
mu_jCB,0.0445572,NA,NA,cb
mu_jCBcon,0.332388,NA,NA,cb
mu_jCBdom,0.202849,NA,NA,cb
mu_jCB,0.0214499,NA,NA,cb
mu_jCBcon,0.389088,NA,NA,cb
mu_jCBdom,0.167453,NA,NA,cb
mu_jCB,0.0217403,NA,NA,cb
mu_jCBcon,0.338206,NA,NA,cb
mu_jCBdom,0.163704,NA,NA,cb
mu_jCB,0.0152514,NA,NA,cb
mu_jCBcon,0.444578,NA,NA,cb
mu_jCBdom,0.199437,NA,NA,cb
mu_jCB,0.023903,NA,NA,cb
mu_jCBcon,0.313694,NA,NA,cb
mu_jCBdom,0.174309,NA,NA,cb
mu_jCB,0.0206238,NA,NA,cb
mu_jCBcon,0.409913,NA,NA,cb
mu_jCBdom,0.1551,NA,NA,cb
mu_jCB,0.0200156,NA,NA,cb
mu_jCBcon,0.418392,NA,NA,cb
mu_jCBdom,0.197028,NA,NA,cb
mu_jCB,0.0283126,NA,NA,cb
mu_jCBcon,0.459174,NA,NA,cb
mu_jCBdom,0.148303,NA,NA,cb
mu_jCB,0.023629,NA,NA,cb
mu_jCBcon,0.325886,NA,NA,cb
mu_jCBdom,0.149095,NA,NA,cb
mu_jCB,0.0443658,NA,NA,cb
mu_jCBcon,0.309846,NA,NA,cb
mu_jCBdom,0.165662,NA,NA,cb
mu_jCB,0.0467474,NA,NA,cb
mu_jCBcon,0.395533,NA,NA,cb
mu_jCBdom,0.134478,NA,NA,cb
mu_jCB,0.030191,NA,NA,cb
mu_jCBcon,0.366272,NA,NA,cb
mu_jCBdom,0.164585,NA,NA,cb
mu_jCB,0.024521,NA,NA,cb
mu_jCBcon,0.373604,NA,NA,cb
mu_jCBdom,0.14907,NA,NA,cb
mu_jCB,0.0398829,NA,NA,cb
mu_jCBcon,0.409772,NA,NA,cb
mu_jCBdom,0.235033,NA,NA,cb
mu_jCB,0.0365357,NA,NA,cb
mu_jCBcon,0.351137,NA,NA,cb
mu_jCBdom,0.131978,NA,NA,cb
mu_jCB,0.0293564,NA,NA,cb
mu_jCBcon,0.386967,NA,NA,cb
mu_jCBdom,0.118819,NA,NA,cb
mu_jCB,0.0239641,NA,NA,cb
mu_jCBcon,0.364117,NA,NA,cb
mu_jCBdom,0.168789,NA,NA,cb
mu_jCB,0.0266083,NA,NA,cb
mu_jCBcon,0.356028,NA,NA,cb
mu_jCBdom,0.209557,NA,NA,cb
mu_jCB,0.014063,NA,NA,cb
mu_jCBcon,0.353589,NA,NA,cb
mu_jCBdom,0.207242,NA,NA,cb
mu_jCB,0.0130856,NA,NA,cb
mu_jCBcon,0.374852,NA,NA,cb
mu_jCBdom,0.245436,NA,NA,cb
mu_jCB,0.0178191,NA,NA,cb
mu_jCBcon,0.419346,NA,NA,cb
mu_jCBdom,0.163021,NA,NA,cb
mu_jCB,0.0151016,NA,NA,cb
mu_jCBcon,0.32579,NA,NA,cb
mu_jCBdom,0.1335,NA,NA,cb
mu_jCB,0.0304744,NA,NA,cb
mu_jCBcon,0.354561,NA,NA,cb
mu_jCBdom,0.149051,NA,NA,cb
mu_jCB,0.0303378,NA,NA,cb
mu_jCBcon,0.315399,NA,NA,cb
mu_jCBdom,0.147083,NA,NA,cb
mu_jCB,0.0197303,NA,NA,cb
mu_jCBcon,0.35351,NA,NA,cb
mu_jCBdom,0.198997,NA,NA,cb
mu_jCB,0.015832100000000002,NA,NA,cb
mu_jCBcon,0.397387,NA,NA,cb
mu_jCBdom,0.149068,NA,NA,cb
mu_jCB,0.0246904,NA,NA,cb
mu_jCBcon,0.440256,NA,NA,cb
mu_jCBdom,0.169873,NA,NA,cb
mu_jCB,0.0350888,NA,NA,cb
mu_jCBcon,0.370995,NA,NA,cb
mu_jCBdom,0.187518,NA,NA,cb
mu_jCB,0.0341833,NA,NA,cb
mu_jCBcon,0.361409,NA,NA,cb
mu_jCBdom,0.155729,NA,NA,cb
mu_jCB,0.0302226,NA,NA,cb
mu_jCBcon,0.377212,NA,NA,cb
mu_jCBdom,0.229719,NA,NA,cb
mu_jCB,0.021585,NA,NA,cb
mu_jCBcon,0.408305,NA,NA,cb
mu_jCBdom,0.177427,NA,NA,cb
mu_jCB,0.0195922,NA,NA,cb
mu_jCBcon,0.379915,NA,NA,cb
mu_jCBdom,0.186379,NA,NA,cb
mu_jCB,0.0179533,NA,NA,cb
mu_jCBcon,0.370445,NA,NA,cb
mu_jCBdom,0.230803,NA,NA,cb
mu_jCB,0.0212411,NA,NA,cb
mu_jCBcon,0.331343,NA,NA,cb
mu_jCBdom,0.151299,NA,NA,cb
mu_jCB,0.0268421,NA,NA,cb
mu_jCBcon,0.50545,NA,NA,cb
mu_jCBdom,0.172189,NA,NA,cb
mu_jCB,0.0208066,NA,NA,cb
mu_jCBcon,0.244299,NA,NA,cb
mu_jCBdom,0.235842,NA,NA,cb
mu_jCB,0.0230246,NA,NA,cb
mu_jCBcon,0.264414,NA,NA,cb
mu_jCBdom,0.178024,NA,NA,cb
mu_jCB,0.0221802,NA,NA,cb
mu_jCBcon,0.465184,NA,NA,cb
mu_jCBdom,0.163783,NA,NA,cb
mu_jCB,0.0231735,NA,NA,cb
mu_jCBcon,0.317481,NA,NA,cb
mu_jCBdom,0.151181,NA,NA,cb
mu_jCB,0.0258844,NA,NA,cb
mu_jCBcon,0.467733,NA,NA,cb
mu_jCBdom,0.168344,NA,NA,cb
mu_jCB,0.018445,NA,NA,cb
mu_jCBcon,0.327961,NA,NA,cb
mu_jCBdom,0.16905,NA,NA,cb
mu_jCB,0.0206569,NA,NA,cb
mu_jCBcon,0.41428,NA,NA,cb
mu_jCBdom,0.109783,NA,NA,cb
mu_jCB,0.0246701,NA,NA,cb
mu_jCBcon,0.346835,NA,NA,cb
mu_jCBdom,0.187822,NA,NA,cb
mu_jCB,0.0285968,NA,NA,cb
mu_jCBcon,0.29162,NA,NA,cb
mu_jCBdom,0.187404,NA,NA,cb
mu_jCB,0.0254995,NA,NA,cb
mu_jCBcon,0.298994,NA,NA,cb
mu_jCBdom,0.177145,NA,NA,cb
mu_jCB,0.0220332,NA,NA,cb
mu_jCBcon,0.346579,NA,NA,cb
mu_jCBdom,0.184121,NA,NA,cb
mu_jCB,0.0138331,NA,NA,cb
mu_jCBcon,0.33826,NA,NA,cb
mu_jCBdom,0.183956,NA,NA,cb
mu_jCB,0.0307477,NA,NA,cb
mu_jCBcon,0.374207,NA,NA,cb
mu_jCBdom,0.187471,NA,NA,cb
mu_jCB,0.0157173,NA,NA,cb
mu_jCBcon,0.325912,NA,NA,cb
mu_jCBdom,0.218789,NA,NA,cb
mu_jCB,0.0182698,NA,NA,cb
mu_jCBcon,0.388252,NA,NA,cb
mu_jCBdom,0.134342,NA,NA,cb
mu_jCB,0.0198435,NA,NA,cb
mu_jCBcon,0.355104,NA,NA,cb
mu_jCBdom,0.135238,NA,NA,cb
mu_jCB,0.0148873,NA,NA,cb
mu_jCBcon,0.384596,NA,NA,cb
mu_jCBdom,0.234542,NA,NA,cb
mu_jCB,0.0162883,NA,NA,cb
mu_jCBcon,0.389225,NA,NA,cb
mu_jCBdom,0.163582,NA,NA,cb
mu_jCB,0.0148557,NA,NA,cb
mu_jCBcon,0.316718,NA,NA,cb
mu_jCBdom,0.185367,NA,NA,cb
mu_jCB,0.0167558,NA,NA,cb
mu_jCBcon,0.344551,NA,NA,cb
mu_jCBdom,0.213545,NA,NA,cb
mu_jCB,0.0160229,NA,NA,cb
mu_jCBcon,0.318815,NA,NA,cb
mu_jCBdom,0.202952,NA,NA,cb
mu_jCB,0.0184692,NA,NA,cb
mu_jCBcon,0.389433,NA,NA,cb
mu_jCBdom,0.148087,NA,NA,cb
mu_jCB,0.0277459,NA,NA,cb
mu_jCBcon,0.385889,NA,NA,cb
mu_jCBdom,0.151042,NA,NA,cb
mu_jCB,0.0265301,NA,NA,cb
mu_jCBcon,0.384789,NA,NA,cb
mu_jCBdom,0.18022,NA,NA,cb
mu_jCB,0.0226068,NA,NA,cb
mu_jCBcon,0.375341,NA,NA,cb
mu_jCBdom,0.169906,NA,NA,cb
mu_jCB,0.0311733,NA,NA,cb
mu_jCBcon,0.342875,NA,NA,cb
mu_jCBdom,0.173423,NA,NA,cb
mu_jCB,0.0215147,NA,NA,cb
mu_jCBcon,0.421797,NA,NA,cb
mu_jCBdom,0.18313,NA,NA,cb
mu_jCB,0.0203742,NA,NA,cb
mu_jCBcon,0.341493,NA,NA,cb
mu_jCBdom,0.183469,NA,NA,cb
mu_jCB,0.025953,NA,NA,cb
mu_jCBcon,0.36634100000000003,NA,NA,cb
mu_jCBdom,0.166218,NA,NA,cb
mu_jCB,0.0133719,NA,NA,cb
mu_jCBcon,0.343838,NA,NA,cb
mu_jCBdom,0.164859,NA,NA,cb
mu_jCB,0.014506,NA,NA,cb
mu_jCBcon,0.33032,NA,NA,cb
mu_jCBdom,0.136944,NA,NA,cb
mu_jCB,0.0287814,NA,NA,cb
mu_jCBcon,0.375285,NA,NA,cb
mu_jCBdom,0.115447,NA,NA,cb
mu_jCB,0.0304114,NA,NA,cb
mu_jCBcon,0.354264,NA,NA,cb
mu_jCBdom,0.120449,NA,NA,cb
mu_jCB,0.0250081,NA,NA,cb
mu_jCBcon,0.359878,NA,NA,cb
mu_jCBdom,0.188693,NA,NA,cb
mu_jCB,0.0430801,NA,NA,cb
mu_jCBcon,0.36958,NA,NA,cb
mu_jCBdom,0.154544,NA,NA,cb
mu_jCB,0.0420597,NA,NA,cb
mu_jCBcon,0.379397,NA,NA,cb
mu_jCBdom,0.122975,NA,NA,cb
mu_jCB,0.0536791,NA,NA,cb
mu_jCBcon,0.313511,NA,NA,cb
mu_jCBdom,0.158703,NA,NA,cb
mu_jCB,0.0547313,NA,NA,cb
mu_jCBcon,0.418068,NA,NA,cb
mu_jCBdom,0.152272,NA,NA,cb
mu_jCB,0.0441138,NA,NA,cb
mu_jCBcon,0.348277,NA,NA,cb
mu_jCBdom,0.18562,NA,NA,cb
mu_jCB,0.0271265,NA,NA,cb
mu_jCBcon,0.360534,NA,NA,cb
mu_jCBdom,0.165096,NA,NA,cb
mu_jCB,0.037563,NA,NA,cb
mu_jCBcon,0.466709,NA,NA,cb
mu_jCBdom,0.170971,NA,NA,cb
mu_jCB,0.0300239,NA,NA,cb
mu_jCBcon,0.334978,NA,NA,cb
mu_jCBdom,0.126071,NA,NA,cb
mu_jCB,0.0193075,NA,NA,cb
mu_jCBcon,0.328325,NA,NA,cb
mu_jCBdom,0.158349,NA,NA,cb
mu_jCB,0.0146271,NA,NA,cb
mu_jCBcon,0.354968,NA,NA,cb
mu_jCBdom,0.162964,NA,NA,cb
mu_jCB,0.0214831,NA,NA,cb
mu_jCBcon,0.378683,NA,NA,cb
mu_jCBdom,0.154964,NA,NA,cb
mu_jCB,0.0172151,NA,NA,cb
mu_jCBcon,0.362746,NA,NA,cb
mu_jCBdom,0.179103,NA,NA,cb
mu_jCB,0.0150032,NA,NA,cb
mu_jCBcon,0.33448,NA,NA,cb
mu_jCBdom,0.187712,NA,NA,cb
mu_jCB,0.0304522,NA,NA,cb
mu_jCBcon,0.44262,NA,NA,cb
mu_jCBdom,0.136999,NA,NA,cb
mu_jCB,0.0404402,NA,NA,cb
mu_jCBcon,0.31881,NA,NA,cb
mu_jCBdom,0.181086,NA,NA,cb
mu_jCB,0.0339543,NA,NA,cb
mu_jCBcon,0.359441,NA,NA,cb
mu_jCBdom,0.166551,NA,NA,cb
mu_jCB,0.0525271,NA,NA,cb
mu_jCBcon,0.385415,NA,NA,cb
mu_jCBdom,0.183985,NA,NA,cb
mu_jCB,0.0512477,NA,NA,cb
mu_jCBcon,0.350765,NA,NA,cb
mu_jCBdom,0.171086,NA,NA,cb
mu_jCB,0.0694774,NA,NA,cb
mu_jCBcon,0.407644,NA,NA,cb
mu_jCBdom,0.151552,NA,NA,cb
mu_jCB,0.0671047,NA,NA,cb
mu_jCBcon,0.346677,NA,NA,cb
mu_jCBdom,0.11953,NA,NA,cb
mu_jCB,0.0590233,NA,NA,cb
mu_jCBcon,0.403883,NA,NA,cb
mu_jCBdom,0.183438,NA,NA,cb
mu_jCB,0.0284143,NA,NA,cb
mu_jCBcon,0.383272,NA,NA,cb
mu_jCBdom,0.127474,NA,NA,cb
mu_jCB,0.0379855,NA,NA,cb
mu_jCBcon,0.327292,NA,NA,cb
mu_jCBdom,0.22371,NA,NA,cb
mu_jCB,0.0236111,NA,NA,cb
mu_jCBcon,0.380852,NA,NA,cb
mu_jCBdom,0.181643,NA,NA,cb
mu_jCB,0.0208244,NA,NA,cb
mu_jCBcon,0.415514,NA,NA,cb
mu_jCBdom,0.187576,NA,NA,cb
mu_jCB,0.0113916,NA,NA,cb
mu_jCBcon,0.326141,NA,NA,cb
mu_jCBdom,0.159304,NA,NA,cb
mu_jCB,0.0204941,NA,NA,cb
mu_jCBcon,0.380851,NA,NA,cb
mu_jCBdom,0.145109,NA,NA,cb
mu_jCB,0.0202973,NA,NA,cb
mu_jCBcon,0.365902,NA,NA,cb
mu_jCBdom,0.152825,NA,NA,cb
mu_jCB,0.0205943,NA,NA,cb
mu_jCBcon,0.345009,NA,NA,cb
mu_jCBdom,0.160955,NA,NA,cb
mu_jCB,0.0278969,NA,NA,cb
mu_jCBcon,0.384539,NA,NA,cb
mu_jCBdom,0.184115,NA,NA,cb
mu_jCB,0.0302542,NA,NA,cb
mu_jCBcon,0.371882,NA,NA,cb
mu_jCBdom,0.148402,NA,NA,cb
mu_jCB,0.0290211,NA,NA,cb
mu_jCBcon,0.411933,NA,NA,cb
mu_jCBdom,0.169211,NA,NA,cb
mu_jCB,0.0262076,NA,NA,cb
mu_jCBcon,0.32842,NA,NA,cb
mu_jCBdom,0.172771,NA,NA,cb
mu_jCB,0.0296957,NA,NA,cb
mu_jCBcon,0.378361,NA,NA,cb
mu_jCBdom,0.181329,NA,NA,cb
mu_jCB,0.0110313,NA,NA,cb
mu_jCBcon,0.358489,NA,NA,cb
mu_jCBdom,0.191702,NA,NA,cb
mu_jCB,0.0131574,NA,NA,cb
mu_jCBcon,0.372666,NA,NA,cb
mu_jCBdom,0.157996,NA,NA,cb
mu_jCB,0.0216547,NA,NA,cb
mu_jCBcon,0.443773,NA,NA,cb
mu_jCBdom,0.182358,NA,NA,cb
mu_jCB,0.0119308,NA,NA,cb
mu_jCBcon,0.400644,NA,NA,cb
mu_jCBdom,0.23282,NA,NA,cb
mu_jCB,0.0121563,NA,NA,cb
mu_jCBcon,0.456933,NA,NA,cb
mu_jCBdom,0.242624,NA,NA,cb
mu_jCB,0.0120883,NA,NA,cb
mu_jCBcon,0.34273,NA,NA,cb
mu_jCBdom,0.170833,NA,NA,cb
mu_jCB,0.0188466,NA,NA,cb
mu_jCBcon,0.388079,NA,NA,cb
mu_jCBdom,0.147448,NA,NA,cb
mu_jCB,0.0158022,NA,NA,cb
mu_jCBcon,0.360301,NA,NA,cb
mu_jCBdom,0.143214,NA,NA,cb
mu_jCB,0.0348797,NA,NA,cb
mu_jCBcon,0.329036,NA,NA,cb
mu_jCBdom,0.187435,NA,NA,cb
mu_jCB,0.0297178,NA,NA,cb
mu_jCBcon,0.374289,NA,NA,cb
mu_jCBdom,0.122662,NA,NA,cb
mu_jCB,0.0361117,NA,NA,cb
mu_jCBcon,0.398973,NA,NA,cb
mu_jCBdom,0.181089,NA,NA,cb
mu_jCB,0.0457517,NA,NA,cb
